unified_customer_id,telco_customer_id,action_status,churn_label,predicted_churn_probability,predicted_churn_label,churn_risk_segment,retention_priority,customer_value_segment,monthly_charges,estimated_customer_lifetime_value,monthly_revenue_at_risk,primary_recommendation,secondary_recommendation,recommendation_reason,risk_driver_summary,expected_save_rate,estimated_action_cost,estimated_gross_mrr_saved,estimated_net_mrr_impact,annualized_net_revenue_impact,tenure,tenure_segment,contract,payment_method,payment_risk_score,inactivity_days,activity_status,engagement_score,customer_health_score,support_ticket_count,open_ticket_count,critical_ticket_count,low_satisfaction_ticket_count,complaint_frequency,support_burden_score,avg_satisfaction_rating,prediction_scope,best_model_name
CUST0001347,2002-MZHWP,winback_review,1,0.5211857536107886,1,medium risk,P2 medium,low_value,20.5,20.5,10.68,customer support escalation,service recovery follow-up,"Support friction is visible through open, critical, complaint, or low satisfaction signals.",early tenure,0.3,0.0,2.56,2.56,30.72,1,0_6_months,month_to_month,mailed_check,0.35,24.0,active_0_30_days,0.4429,0.5132,1.0,0.0,0.0,1.0,0.0,0.1843,1.0,full_model_scoring,logistic_regression
CUST0000793,1156-ZFYDO,active_retention,0,0.5210598431317292,1,medium risk,P2 medium,low_value,19.75,19.75,10.29,onboarding assistance,product adoption coaching,Early lifecycle or low health customers need help realizing product value.,"payment risk, early tenure",0.22,10.0,1.81,-8.19,-98.28,1,0_6_months,month_to_month,electronic_check,0.8,21.0,active_0_30_days,0.4438,0.4696,0.0,0.0,0.0,0.0,0.0,0.0,3.0,full_model_scoring,logistic_regression
CUST0002043,2937-FTHUR,active_retention,0,0.5209081845672913,1,medium risk,P2 medium,emerging_value,64.8,1166.4,33.75,customer support escalation,service recovery follow-up,"Support friction is visible through open, critical, complaint, or low satisfaction signals.","support friction, payment risk",0.3,0.0,9.62,9.62,115.44,18,13_24_months,month_to_month,electronic_check,0.8,8.0,active_0_30_days,0.4631,0.4372,3.0,2.0,0.0,0.0,0.6666666666666666,0.302,5.0,full_model_scoring,logistic_regression
CUST0006329,8963-JLGJT,active_retention,0,0.5206337287582757,1,medium risk,P2 medium,low_value,55.9,167.7,29.1,customer support escalation,service recovery follow-up,"Support friction is visible through open, critical, complaint, or low satisfaction signals.","low engagement, support friction, early tenure",0.3,0.0,6.98,6.98,83.76,3,0_6_months,month_to_month,mailed_check,0.35,0.0,no_activity,0.0,0.2816,5.0,3.0,1.0,0.0,0.8,0.4185,4.0,full_model_scoring,logistic_regression
CUST0004115,5816-SCGFC,active_retention,0,0.5203525795583518,1,medium risk,P2 medium,low_value,51.3,359.1,26.69,customer support escalation,service recovery follow-up,"Support friction is visible through open, critical, complaint, or low satisfaction signals.","support friction, early tenure",0.3,0.0,6.41,6.41,76.92,7,7_12_months,month_to_month,mailed_check,0.55,27.0,active_0_30_days,0.4359,0.42,3.0,2.0,2.0,0.0,1.0,0.4357,3.0,full_model_scoring,logistic_regression
CUST0004389,6184-DYUOB,active_retention,0,0.520263970709894,1,medium risk,P2 medium,low_value,19.6,58.8,10.2,customer support escalation,service recovery follow-up,"Support friction is visible through open, critical, complaint, or low satisfaction signals.","support friction, early tenure",0.3,0.0,2.45,2.45,29.4,3,0_6_months,month_to_month,mailed_check,0.55,51.0,active_31_90_days,0.4226,0.4133,2.0,2.0,1.0,0.0,1.0,0.4081,3.0,full_model_scoring,logistic_regression
CUST0000699,1029-QFBEN,winback_review,1,0.52015678694308,1,medium risk,P2 medium,low_value,19.55,19.55,10.17,customer support escalation,service recovery follow-up,"Support friction is visible through open, critical, complaint, or low satisfaction signals.","low engagement, support friction, early tenure",0.3,0.0,2.44,2.44,29.28,1,0_6_months,month_to_month,mailed_check,0.35,290.0,inactive_90_plus_days,0.2831,0.4183,2.0,2.0,0.0,0.0,1.0,0.3081,3.0,full_model_scoring,logistic_regression
CUST0002529,3620-MWJNE,active_retention,0,0.5195239917024634,1,medium risk,P2 medium,low_value,54.45,108.9,28.29,customer support escalation,service recovery follow-up,"Support friction is visible through open, critical, complaint, or low satisfaction signals.","support friction, early tenure",0.3,0.0,6.79,6.79,81.48,2,0_6_months,month_to_month,mailed_check,0.55,66.0,active_31_90_days,0.4125,0.3967,1.0,1.0,1.0,0.0,0.0,0.4498,3.0,full_model_scoring,logistic_regression
CUST0000149,0247-SLUJI,active_retention,0,0.5191561580238676,1,medium risk,P2 medium,low_value,19.7,19.7,10.23,customer support escalation,service recovery follow-up,"Support friction is visible through open, critical, complaint, or low satisfaction signals.","support friction, early tenure",0.3,0.0,2.46,2.46,29.52,1,0_6_months,month_to_month,mailed_check,0.35,9.0,active_0_30_days,0.4561,0.5128,2.0,1.0,0.0,0.0,0.5,0.2067,3.0,full_model_scoring,logistic_regression
CUST0000940,1357-MVDOZ,active_retention,0,0.5188886000549332,1,medium risk,P2 medium,emerging_value,59.65,656.15,30.95,onboarding assistance,product adoption coaching,Early lifecycle or low health customers need help realizing product value.,early tenure,0.22,10.0,6.47,-3.53,-42.36,11,7_12_months,month_to_month,bank_transfer_automatic,0.55,22.0,active_0_30_days,0.4426,0.54,0.0,0.0,0.0,0.0,0.0,0.0,3.0,full_model_scoring,logistic_regression
CUST0003503,4958-GZWIY,winback_review,1,0.5178507512286169,1,medium risk,P2 medium,low_value,48.7,340.90000000000003,25.22,onboarding assistance,product adoption coaching,Early lifecycle or low health customers need help realizing product value.,"low engagement, payment risk, early tenure",0.22,10.0,4.44,-5.56,-66.72,7,7_12_months,month_to_month,electronic_check,0.8,621.0,inactive_90_plus_days,0.0714,0.3331,0.0,0.0,0.0,0.0,0.0,0.0,3.0,holdout_prediction_output,logistic_regression
CUST0004491,6339-DKLMK,active_retention,0,0.5177731771837276,1,medium risk,P2 medium,emerging_value,31.65,411.45,16.39,customer support escalation,service recovery follow-up,"Support friction is visible through open, critical, complaint, or low satisfaction signals.","support friction, payment risk",0.3,0.0,4.67,4.67,56.04,13,13_24_months,month_to_month,electronic_check,1.0,39.0,active_31_90_days,0.4298,0.3428,4.0,4.0,0.0,0.0,0.25,0.4248,3.0,full_model_scoring,logistic_regression
CUST0003977,5600-PDUJF,active_retention,0,0.5171419367668741,1,medium risk,P2 medium,low_value,49.5,297.0,25.6,customer support escalation,service recovery follow-up,"Support friction is visible through open, critical, complaint, or low satisfaction signals.","support friction, early tenure",0.3,0.0,6.14,6.14,73.68,6,0_6_months,month_to_month,credit_card_automatic,0.55,0.0,active_0_30_days,0.4508,0.4204,1.0,1.0,1.0,0.0,1.0,0.4498,3.0,full_model_scoring,logistic_regression
CUST0001890,2740-JFBOK,active_retention,0,0.5168868982654203,1,medium risk,P2 medium,low_value,24.0,240.0,12.41,onboarding assistance,product adoption coaching,Early lifecycle or low health customers need help realizing product value.,"payment risk, early tenure",0.22,10.0,2.18,-7.82,-93.84,10,7_12_months,month_to_month,electronic_check,1.0,9.0,active_0_30_days,0.453,0.452,0.0,0.0,0.0,0.0,0.0,0.0,3.0,full_model_scoring,logistic_regression
CUST0005254,7401-RUBNK,active_retention,0,0.5167769053135126,1,medium risk,P2 medium,emerging_value,74.8,1346.4,38.65,customer support escalation,service recovery follow-up,"Support friction is visible through open, critical, complaint, or low satisfaction signals.","low engagement, support friction, payment risk",0.3,0.0,11.02,11.02,132.24,18,13_24_months,month_to_month,electronic_check,0.8,464.0,inactive_90_plus_days,0.1692,0.3327,1.0,1.0,0.0,0.0,1.0,0.2498,3.0,full_model_scoring,logistic_regression
CUST0001903,2770-NSVDG,active_retention,0,0.5158411025001466,1,medium risk,P2 medium,emerging_value,29.1,698.4000000000001,15.01,customer support escalation,service recovery follow-up,"Support friction is visible through open, critical, complaint, or low satisfaction signals.","low engagement, support friction, payment risk",0.3,0.0,4.28,4.28,51.36,24,13_24_months,month_to_month,electronic_check,0.8,317.0,inactive_90_plus_days,0.2591,0.3312,1.0,1.0,1.0,0.0,1.0,0.4498,3.0,full_model_scoring,logistic_regression
CUST0005510,7758-XKCBS,winback_review,1,0.5156477962338165,1,medium risk,P2 medium,emerging_value,29.7,445.5,15.31,customer support escalation,service recovery follow-up,"Support friction is visible through open, critical, complaint, or low satisfaction signals.","low engagement, support friction, payment risk",0.3,0.0,4.36,4.36,52.32,15,13_24_months,month_to_month,electronic_check,1.0,372.0,inactive_90_plus_days,0.2247,0.3087,1.0,1.0,0.0,0.0,1.0,0.2498,3.0,full_model_scoring,logistic_regression
CUST0006666,9481-SFCQY,active_retention,0,0.515405237803777,1,medium risk,P2 medium,emerging_value,59.8,837.1999999999999,30.82,customer support escalation,service recovery follow-up,"Support friction is visible through open, critical, complaint, or low satisfaction signals.",support friction,0.3,0.0,8.78,8.78,105.36,14,13_24_months,month_to_month,credit_card_automatic,0.55,59.0,active_31_90_days,0.414,0.4432,3.0,3.0,0.0,0.0,1.0,0.3664,3.0,full_model_scoring,logistic_regression
CUST0002423,3466-WAESX,active_retention,0,0.5152560463790562,1,medium risk,P2 medium,emerging_value,69.1,1105.6,35.6,customer support escalation,service recovery follow-up,"Support friction is visible through open, critical, complaint, or low satisfaction signals.","support friction, payment risk",0.3,0.0,10.15,10.15,121.8,16,13_24_months,month_to_month,electronic_check,1.0,16.0,active_0_30_days,0.4447,0.3988,1.0,1.0,0.0,0.0,1.0,0.2498,3.0,full_model_scoring,logistic_regression
CUST0003367,4800-VHZKI,winback_review,1,0.5148048289461262,1,medium risk,P2 medium,low_value,19.9,19.9,10.24,customer support escalation,service recovery follow-up,"Support friction is visible through open, critical, complaint, or low satisfaction signals.","support friction, early tenure",0.3,0.0,2.46,2.46,29.52,1,0_6_months,month_to_month,mailed_check,0.55,8.0,active_0_30_days,0.4546,0.4115,1.0,1.0,1.0,0.0,0.0,0.4498,3.0,holdout_prediction_output,logistic_regression
CUST0002865,4081-DYXAV,winback_review,1,0.5145391662137291,1,medium risk,P2 medium,emerging_value,44.85,852.15,23.08,customer support escalation,service recovery follow-up,"Support friction is visible through open, critical, complaint, or low satisfaction signals.","low engagement, support friction",0.3,0.0,6.58,6.58,78.96,19,13_24_months,one_year,credit_card_automatic,0.2,224.0,inactive_90_plus_days,0.317,0.434,7.0,4.0,1.0,1.0,0.5714285714285714,0.5695,2.6666666666666665,full_model_scoring,logistic_regression
CUST0002771,3945-GFWQL,winback_review,1,0.5137363078167773,1,medium risk,P2 medium,emerging_value,44.55,534.5999999999999,22.89,customer support escalation,service recovery follow-up,"Support friction is visible through open, critical, complaint, or low satisfaction signals.","support friction, payment risk, early tenure",0.3,0.0,6.52,6.52,78.24,12,7_12_months,month_to_month,electronic_check,1.0,17.0,active_0_30_days,0.4422,0.3786,2.0,1.0,1.0,0.0,1.0,0.2933,3.0,full_model_scoring,logistic_regression
CUST0006660,9474-PHLYD,winback_review,1,0.5134182295157766,1,medium risk,P2 medium,emerging_value,59.45,891.75,30.52,customer support escalation,service recovery follow-up,"Support friction is visible through open, critical, complaint, or low satisfaction signals.","low engagement, support friction, payment risk",0.3,0.0,8.7,8.7,104.4,15,13_24_months,month_to_month,electronic_check,1.0,136.0,inactive_90_plus_days,0.3671,0.3656,1.0,1.0,0.0,0.0,1.0,0.2498,3.0,full_model_scoring,logistic_regression
CUST0001290,1919-RTPQD,active_retention,0,0.5127033658963415,1,medium risk,P2 medium,low_value,44.75,313.25,22.94,customer support escalation,service recovery follow-up,"Support friction is visible through open, critical, complaint, or low satisfaction signals.","support friction, payment risk, early tenure",0.3,0.0,5.51,5.51,66.12,7,7_12_months,month_to_month,electronic_check,0.8,67.0,active_31_90_days,0.4143,0.3579,1.0,1.0,1.0,0.0,1.0,0.4498,3.0,full_model_scoring,logistic_regression
CUST0006226,8805-JNRAZ,active_retention,0,0.5125858638491786,1,medium risk,P2 medium,low_value,49.2,98.4,25.22,customer support escalation,service recovery follow-up,"Support friction is visible through open, critical, complaint, or low satisfaction signals.","low engagement, support friction, early tenure",0.3,0.0,6.05,6.05,72.6,2,0_6_months,month_to_month,mailed_check,0.35,0.0,no_activity,0.0,0.3217,1.0,1.0,0.0,0.0,1.0,0.2498,3.0,full_model_scoring,logistic_regression
CUST0004642,6549-NNDYT,active_retention,0,0.5119002086464266,1,medium risk,P2 medium,emerging_value,30.85,401.05,15.79,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,routine monitoring,0.05,0.0,0.75,0.75,9.0,13,13_24_months,month_to_month,bank_transfer_automatic,0.55,2.0,active_0_30_days,0.4579,0.5502,0.0,0.0,0.0,0.0,0.0,0.0,3.0,full_model_scoring,logistic_regression
CUST0002761,3930-ZGWVE,active_retention,0,0.511821941891154,1,medium risk,P2 medium,low_value,19.75,19.75,10.11,customer support escalation,service recovery follow-up,"Support friction is visible through open, critical, complaint, or low satisfaction signals.","support friction, early tenure",0.3,0.0,2.43,2.43,29.16,1,0_6_months,month_to_month,mailed_check,0.35,17.0,active_0_30_days,0.4464,0.4929,3.0,1.0,0.0,1.0,1.0,0.2709,2.5,full_model_scoring,logistic_regression
CUST0001283,1905-OEILC,active_retention,0,0.5111985717839316,1,medium risk,P2 medium,low_value,19.5,19.5,9.97,customer support escalation,service recovery follow-up,"Support friction is visible through open, critical, complaint, or low satisfaction signals.","low engagement, support friction, early tenure",0.3,0.0,2.39,2.39,28.68,1,0_6_months,month_to_month,mailed_check,0.35,402.0,inactive_90_plus_days,0.2065,0.3877,2.0,2.0,0.0,0.0,0.5,0.3081,3.0,full_model_scoring,logistic_regression
CUST0001705,2480-SQIOB,active_retention,0,0.5111308383205766,1,medium risk,P2 medium,low_value,44.8,179.2,22.9,customer support escalation,service recovery follow-up,"Support friction is visible through open, critical, complaint, or low satisfaction signals.","support friction, payment risk, early tenure",0.3,0.0,5.5,5.5,66.0,4,0_6_months,month_to_month,electronic_check,0.8,31.0,active_31_90_days,0.4334,0.4092,1.0,1.0,0.0,0.0,1.0,0.2498,3.0,full_model_scoring,logistic_regression
CUST0005285,7459-RRWQZ,winback_review,1,0.5098184784851884,1,medium risk,P2 medium,emerging_value,64.65,969.75,32.96,engagement campaign,personalized usage nudge,Low engagement or long inactivity suggests fading product usage.,low engagement,0.18,2.5,5.64,3.14,37.68,15,13_24_months,month_to_month,bank_transfer_automatic,0.55,169.0,inactive_90_plus_days,0.3485,0.5106,0.0,0.0,0.0,0.0,0.0,0.0,3.0,full_model_scoring,logistic_regression
CUST0005856,8229-MYEJZ,active_retention,0,0.5095396941932036,1,medium risk,P2 medium,emerging_value,51.2,512.0,26.09,customer support escalation,service recovery follow-up,"Support friction is visible through open, critical, complaint, or low satisfaction signals.","support friction, payment risk, early tenure",0.3,0.0,7.44,7.44,89.28,10,7_12_months,month_to_month,electronic_check,0.8,88.0,active_31_90_days,0.398,0.4076,1.0,1.0,0.0,0.0,1.0,0.2498,3.0,full_model_scoring,logistic_regression
CUST0004706,6629-LADHQ,active_retention,0,0.5094511212040402,1,medium risk,P2 medium,low_value,50.95,101.9,25.96,onboarding assistance,product adoption coaching,Early lifecycle or low health customers need help realizing product value.,early tenure,0.22,10.0,4.57,-5.43,-65.16,2,0_6_months,month_to_month,mailed_check,0.35,8.0,active_0_30_days,0.4495,0.564,0.0,0.0,0.0,0.0,0.0,0.0,3.0,full_model_scoring,logistic_regression
CUST0006176,8740-XLHDR,winback_review,1,0.5089524297708665,1,medium risk,P2 medium,low_value,43.25,216.25,22.01,onboarding assistance,product adoption coaching,Early lifecycle or low health customers need help realizing product value.,early tenure,0.22,10.0,3.87,-6.13,-73.56,5,0_6_months,month_to_month,mailed_check,0.55,37.0,active_31_90_days,0.4295,0.5222,0.0,0.0,0.0,0.0,0.0,0.0,3.0,full_model_scoring,logistic_regression
CUST0000384,0567-GGCAC,active_retention,0,0.508417441825128,1,medium risk,P2 medium,emerging_value,61.4,429.8,31.22,onboarding assistance,product adoption coaching,Early lifecycle or low health customers need help realizing product value.,"low engagement, payment risk, early tenure",0.22,10.0,6.52,-3.48,-41.76,7,7_12_months,month_to_month,electronic_check,0.8,113.0,inactive_90_plus_days,0.3813,0.4571,0.0,0.0,0.0,0.0,0.0,0.0,3.0,holdout_prediction_output,logistic_regression
CUST0006049,8566-YPRGL,active_retention,0,0.5082668171655145,1,medium risk,P2 medium,low_value,19.5,19.5,9.91,customer support escalation,service recovery follow-up,"Support friction is visible through open, critical, complaint, or low satisfaction signals.","low engagement, support friction, early tenure",0.3,0.0,2.38,2.38,28.56,1,0_6_months,month_to_month,mailed_check,0.55,0.0,no_activity,0.0,0.2795,2.0,1.0,0.0,0.0,1.0,0.2503,5.0,full_model_scoring,logistic_regression
CUST0000713,1049-FYSYG,active_retention,0,0.5080545966646538,1,medium risk,P2 medium,emerging_value,35.65,606.05,18.11,customer support escalation,service recovery follow-up,"Support friction is visible through open, critical, complaint, or low satisfaction signals.",support friction,0.3,0.0,5.16,5.16,61.92,17,13_24_months,month_to_month,credit_card_automatic,0.55,24.0,active_0_30_days,0.4368,0.4377,1.0,1.0,1.0,0.0,0.0,0.4498,3.0,holdout_prediction_output,logistic_regression
